44612	LJ111988	neutral	I think I am going to guilt them boys into giving me some flyer points so I can go to a tournament in Dallas in March .
463584	LJ111990	positive	Yes , it does totally sound exactly like a sequel to a book called Among Others .
44612	LJ111992	neutral	With a side trip , methinks , if there is anyone down around them there parts who feels like playing some Monopoly .
111010	LJ111993	positive	For the DS I now have more games , but yeah .
87324	LJ111996	positive	Bad company is the best kind !
141436	LJ111999	negative	But right now it really sucks to be sitting at my desk .
57654	LJ112001	neutral	LLLINKKK ( pics from LLLINKKK Costume Network ) Related : LLLINKKK The brokers with hands on their face blog .
130518	LJ112002	positive	That is gorgeous , in a creepy sort of way .
34168	LJ112004	positive	I suppose you could put canadian bacon in kraft dinner and then you had \* really \* be rocking .
218101	LJ112007	neutral	sureal ... meaning the flowers , gretchen .
111010	LJ112008	positive	Really , I can not be ashamed of that ; my entire Christmas present is going to cost less than $ 100 .
54481	LJ112010	negative	im about 10 weeks pregnant right now ... i took this extremely hard at first but i think im excepting it now .
463584	LJ112012	neutral	Does not it sound totally like a sequel to a book called Among Others ?
11719	LJ112013	neutral	Are you going to share pictures , at the very least ?
218101	LJ112014	positive	Wow I love the new layout , it is so homely :D
12523	LJ112016	neutral	Then Friday we go to NH to visit mom .
559543	LJ112017	positive	I like the way this guy says `` cock . ''
127926	LJ112020	positive	Especially since the guy would have been ridic attractive had he JUST SHAVED HIS HEAD OMG .
111010	LJ112022	positive	More consoles means you buy more games for them .
132200	LJ112025	positive	Im looking to work at any mac i can get my hands on !
111010	LJ112027	negative	They might end up equally sad .
100960	LJ112029	negative	sleep with your head towards the door , you might scare random children if they walk by the tent and it is open !!
54481	LJ112031	neutral	I know most of the other wives , sees the other kids ..
111010	LJ112033	negative	Square is bad for our wallet .
134089	LJ112035	negative	Expect it sometime when I am less exhausted and tipsy .
34168	LJ112037	neutral	Have you read the His Dark Materials trilogy yet by the way ?
43473	LJ112038	positive	you know , beacuase theyre fit for the job , theyre the best qualified , and everyone knows that they can handle it .
2915	LJ112040	neutral	\* shakes fist \* to pay for it , i am selling LLLINKKK this apple cinema display .
100960	LJ112044	positive	I am bringing my gigantic tent , and so far it is just me in there ... if anyone is desperate , and I like them ... :)
33149	LJ112047	positive	I will be DJ ` ing at + one tonight come and enjoy a night out with some excellent music !
102168	LJ112050	neutral	love tooth picking up through .
37745	LJ112051	neutral	Fab 60 's vintage for sale on ebay .
13495	LJ112053	negative	I am pretty numb right now and trying to stay that way so I do not have a meltdown .
12523	LJ112054	neutral	Oh , and Eryk Brian has to close Saturday night but I should be able to come on Saturday .
94889	LJ112056	negative	If you brought Nesta he would not even have to dress up !
113717	LJ112058	positive	Hopefully I will get a job there within a month .
43473	LJ112060	negative	I do not think the band will be good enough though .
149695	LJ112063	negative	Unfortunately , I had only seen 14-19 and Matt had only seasons 18 & 19 .
6093	LJ112065	neutral	i notice the recent one is in the month of may ..
111010	LJ112069	neutral	Not necessarily in the sense of playing games 24/7 , but you keep buying more consoles .
34168	LJ112072	positive	Nightcrawling in cities is a wonderful thing if it can be done with relative safety .
65401	LJ112075	negative	add me you sonovabitchhhhhhhhh
136592	LJ112077	negative	Two words : gross , and rip-off .
6093	LJ112080	neutral	I viewed ur creative designs of typography at the community of jr __ nal @ lj .
110607	LJ112081	positive	I am sure you are fine , sweetie .
102168	LJ112085	neutral	\* she photoshops out a gap in her chipped tooth a gap that she can whistle through \*
111010	LJ112088	negative	Damn you , Final Fantasy XIII .
374243	LJ112090	positive	Basically the most famous Turkish pop star from the 70 's as far as I know .
13495	LJ112092	neutral	i live on the Westside and work in OC , so I have been hearing from peeps their travails .
570064	LJ112094	positive	You have done a splendid job of reminding us just how hot you are .
37203	LJ112097	positive	But now maybe Congress will do the right thing after all .
6093	LJ112099	positive	creative artworks , beautiful words , magnificent images ..
43473	LJ112103	positive	itll be fine , JC and I will see to that .
134089	LJ112105	neutral	Scary enough to compel you to clean the bathroom !
49467	LJ112107	positive	is not all that great and will soon disappear from view , you could use the money for something way better .
102168	LJ112111	positive	:) and thankyou , i am glad you like my stuff .
340641	LJ112115	negative	LLLINKKK Not a lot of the things , but honestly I am angry at photbucket so fuck it .
108959	LJ112120	positive	I am such a dork for this but my new FAVORITE show on VH1 is ... `` Scott Baio is 45 and Still Single '' .
110607	LJ112125	positive	clementine is almost 14 months old and she is so amazing .
10260	LJ112127	negative	and watching him flouder , because he was trying not to laugh so that his grandmother would not get curious .
218101	LJ112129	positive	remember the ones you used to make me forever ago ?
10260	LJ112133	positive	Now I am sure many of you have seen this one ... If you have not , you should .
10260	LJ112137	positive	I am so sharing that with absolutely everyone .
34168	LJ112139	neutral	At least , wiki tells me it is a hat , but it seems to be a french-canadian word .
368315	LJ112142	neutral	In any case , let me know what you want to do .
40123	LJ112149	positive	but my AIM is still up if you want to talk : letskillmichelle
136592	LJ112151	positive	Plus it makes everyone so shimmery .
10260	LJ112153	positive	Glad you thought it was as funny as I did .
40123	LJ112156	negative	But dont take my word for it , im just a fucked up little girl .
60253	LJ112159	neutral	Go on a road trip with me instead .
311581	LJ112160	negative	- my downstairs neighbors went too far .
434925	LJ112162	negative	Ugh I can not believe they changed the title to ` Pirate Radio ' ( and took so long to release it in the USA ) .
110607	LJ112165	negative	I not sure I just know something is not right .
10576	LJ112168	neutral	e-mail me : vitamincsaint@gmail.com
463584	LJ112169	positive	I really like it that both of them are phrases that one slips into sentences , modestly clad in a pair of commas .
103458	LJ112172	neutral	that is what happened to Milo too .
434925	LJ112173	negative	I was truly flabbergasted , and a little disgusted with the state of humanity when I saw them .
291557	LJ112176	neutral	This is link to my source LLLINKKK ,
141436	LJ112177	positive	Happily the lovely and talented Mama Rains makes it better , with icing and rest and adjustment .
218101	LJ112181	neutral	the assortment , various different ..
463584	LJ112182	positive	Just because your hands feel fine now is no guarantee they will feel fine later .
559543	LJ112186	neutral	Some dude created what is likely the most difficult custom levels for the original Super Mario Bros. .
8385	LJ112188	positive	Yes , i find them very focusing .
12523	LJ112190	neutral	Is there something I can bring ?
463584	LJ112191	negative	Does not seem likely that there would be any confusion .
10576	LJ112194	positive	I know i just had this idea and I thought either im nuts or its a good idea .
49467	LJ112197	neutral	but what about the Hush Sound and the Dresden Dolls ?
136592	LJ112198	positive	I think the word spew sums it up perfectly , to be honest .
33149	LJ112203	positive	Ok have a good evening :) may be see you later :)
6093	LJ112205	neutral	I saw you at jr_nal , add me back ?
103458	LJ112206	negative	I am sorry you had to go through this , and I am sorry she did as well .
10260	LJ112209	positive	It is Justin Timberlake 's `` My Dick in a Box '' Fucking funny .
111010	LJ112214	neutral	Another series would show up anyway .
13495	LJ112216	positive	I am keeping you in my thoughts and prayers .
136592	LJ112220	neutral	have not you ever seen those ads for thin lizzy ?
100960	LJ112221	negative	i might be weasling in ... my hu-band snores like a motherfucker !!
34168	LJ112223	neutral	\* search search search \* ... Phillip Pulman ?
134089	LJ112224	positive	ANd that Portland is LOVELY in the snow ( even if the wind does remind me of the Borro chill . )
53298	LJ112226	positive	IIIMAGEEE This sign I put up was pretty good though !
335545	LJ112228	positive	my mom always used to tell my sister that you can bullshit better on a full night 's rest good luck !
29066	LJ112231	neutral	I am here because LLLINKKK somebodyorother demanded I come see this comic .
643810	LJ112233	negative	At first I thought it said Fucker and I was like what a weird way to propose .
570064	LJ112236	negative	I edited them out , because I was n't wearing clothes .
643810	LJ112238	negative	I am having a few tears over here .
110607	LJ112240	negative	I also have been bruising so easily and have a few weird patchy bruises that wont go away .
111010	LJ112242	neutral	I am getting a DS for Christmas .
50595	LJ112243	positive	Have fun Spaining it up , Stinker !
43468	LJ112245	negative	it is so hard to be a renaissance woman anymore ... knowledge is so specific anymore , and so much of it .
921602	LJ112247	neutral	also LLLINKKK JONATHAN FRAKES !
108741	LJ112248	neutral	if i am ever king i will make it up to you .
226553	LJ112250	neutral	I previously mentioned I intended to see the film on May 21st .
254047	LJ112252	neutral	Oh if I were actually in the same continent as you ... Chuck
47785	LJ112253	neutral	How 's the rooming with Creepy going ?
10576	LJ112255	negative	I will be a guinea pig for the project .
34168	LJ112259	neutral	Obviously i am some kind of psychic weatherman .
145409	LJ112261	neutral	LLLINKKK IIIMAGEEELLLINKKK kobold wrote in his lj about Disney releasing Song of the South .
111010	LJ112262	neutral	D : I can name at least three games I want for the DS .
88710	LJ112265	negative	I am not sure if anyone even checks my journal to see if I post anymore .
226553	LJ112267	neutral	I had post the reminder about a week to ten days beforehand if it were me .
65401	LJ112268	positive	it had to be one of the greatest nights of my life .
88710	LJ112270	neutral	Instead of a symmetrical grid of days , calendars now seem like a hopscotch game in which everything is simultaneous .
110607	LJ112271	negative	I have bad pains in my back and feel tired a lot .
57654	LJ112274	positive	LLLINKKK City of Ember is a nice little film .
60361	LJ112276	neutral	Then you post this in your journal so other people can ask you about your interests .
100960	LJ112277	negative	it is my hope not to see any children ... but if i do , i have a few other ways to scare them !!
87207	LJ112279	positive	i \* heart \* that user pic and the hot hair cut xo
127926	LJ112281	positive	I will admit that I was gobsmacked for a good minute .
151978	LJ112283	positive	Sounds great already , bitches .
43468	LJ112285	neutral	I feel like I need a primer just to talk to some of my friends here .
40123	LJ112287	neutral	It is all up to you , really , but before I had gotten into Parsons , i was in the same situation .
269854	LJ112290	negative	Two days I could see , although it would not be worth it .
47785	LJ112293	negative	As far as my knowledge goes , whatever Crank makes is not illegal .
136592	LJ112295	negative	Yeah we have Thin Lizzy here I HATE the informercials !
111010	LJ112297	positive	At least my DS could be justified with more awesome games .
54060	LJ112299	neutral	north star mall , but there is also going to be on at la cantera later on ...
87324	LJ112300	neutral	Have not been around , so just now I read about the root canal !
462951	LJ112304	positive	as much of a diva as she could be , she was even more loved because of it : IIIMAGEEE lurve !
57654	LJ112307	neutral	LLLINKKK Skinny Puppy is headlining LLLINKKK Festival Kinetik !
108959	LJ112308	positive	Rock of Love on the other hand is made of win .
171479	LJ112311	negative	Only problem is , after I set up the recovery , it got the files just fine ... they are just corrupted .
49467	LJ112314	negative	p.s. please send ti my undying love seeing as she does not seem to return it any longer !
11719	LJ112317	positive	Hopefully I will catch up at some point !
93836	LJ112320	negative	And I am jealous of you with that President !
13495	LJ112322	positive	Hey hon , I hope things are much improved for you , and I hope you are having a great birthday .
171479	LJ112326	negative	Embarrassingly , I can not say for sure , but a quick format may have just wiped the file index ..
93836	LJ112329	negative	I was holding my breath , hoping it would not be left forgotten , or on a list of things for him to get to later .
311581	LJ112332	negative	- slept way too much and had a really unpleasant dream right at the end .
367889	LJ112335	negative	Sorry you can not make it , but , yes , there will be others .
132200	LJ112338	positive	I was already hired in as the assistant ..
43473	LJ112339	negative	\* cough \* it sucks that you did not get it , but there could be lots of reasons why .
166574	LJ112341	negative	Sorry about that guys , I swear I wasn't ignoring you all ! ).
132200	LJ112344	positive	Hanging out with good friends more ... ( kimmy we need to set a date ! )
134089	LJ112346	neutral	I can not believe some of the places they visit tho ; Hoarders baffle my mind .
141436	LJ112348	positive	I am pretty sure that Eric has some work for you laying down ;)
136592	LJ112350	negative	this looks fucking disgusting , does anyone have any first or second hand experience with such a hideous invention ?
921602	LJ112353	negative	I have no idea what is going on anymore in the world of television , I am so lost .
47785	LJ112356	negative	I was going to say fear gas is probably illegal , but i am assuming LA hasnt gotten the memo yet to pass that law .
136592	LJ112358	positive	Fast forward 5 minutes and she proudly held the mirror up to my face so I could admire her handiwork .
37203	LJ112360	positive	It is not all that we would have wanted , but it is more than ever happened under Bush .
47785	LJ112363	negative	lol i have addictive personality but if i am trying to quit a couple of bad habits , new ones formmmm .
43473	LJ112366	negative	and i know it SUCKS , but his crazy plans usually work .
110607	LJ112370	negative	I have been getting depressed out of no where some days .
47575	LJ112372	neutral	I did not post sooner because I did not want friends enjoying Anime Detour to have to deal with it .
171479	LJ112374	neutral	Today , I count myself among those ranks .
43468	LJ112376	neutral	A cursory glance is often all we can come to .
53298	LJ112377	positive	Graduation is tomorrow , finally .
47575	LJ112379	positive	My best wishes to both of you .
100417	LJ112381	neutral	Getting rid of manga is a tricky business , because nowhere around here that I know of buys books .
37745	LJ112383	positive	You really only need like two bidders .
11719	LJ112385	positive	\* grins \* I am quite happy to still be loitering quietly in my little corner of the modern world .
103140	LJ112387	negative	i made the mistake when buying it off the shelf , and got two bottles at the time ..
54481	LJ112389	neutral	I think my skin is actually tanning abit ..
10576	LJ112391	neutral	ok what size diameter and length ect ?
100960	LJ112392	neutral	\* shakes fist \* It was just on the radio .
6093	LJ112393	positive	u should put some effort on updating more frequently .
311581	LJ112394	negative	- i am ditching this update to go hang out on the couch because i am way too groggy .
166574	LJ112397	neutral	Also , I drew the Jonas brothers .
43473	LJ112398	negative	Not trying to be an asshole or anything .
44612	LJ112399	positive	And the kitchen really is not bad right now .
559543	LJ112401	positive	see you soon , paul , i hope .
103458	LJ112403	negative	But no , new job was not all that sympathetic to my plight .
10576	LJ112405	neutral	I thought you fell off the face of the planet !
134089	LJ112407	positive	But thank you for the neato idea = D
463584	LJ112410	neutral	Made me think of it before I had even read anything else in the post .
226553	LJ112411	negative	Sorry , do not think you were around ( here , LJ-wise ) when I posted the LLLINKKK meet announce .
434925	LJ112414	neutral	Although I would pick a good movie .
119996	LJ112416	negative	especially the musicians ... still a bit saddening , though ...
93836	LJ112419	negative	We tried to overthrow our Prime Minister , but he went crying to the Governor General .
13495	LJ112422	positive	We are now safely home and unbelievably grateful .
43473	LJ112425	neutral	and so does carder , which is why he picked her .
134089	LJ112426	positive	I have been helping Erika alot with her huge amounts of work shes take on , and generally settling in .
311581	LJ112429	neutral	- still waiting for that jumbo braid hair to come in .
40123	LJ112430	neutral	Ive made atleast twenty pros and cons charts , and they all seem to even out .
88710	LJ112433	negative	My brain has been persnickety lately about what it chooses to accept as imperative .
115956	LJ112435	neutral	i wanted to get a pomeranian and shave it into a lion !
33149	LJ112437	positive	I am going to someone 's birthday drinks beforehand , so depending how that goes I may see you later :)
102168	LJ112439	neutral	do not forget to send me poems .
37203	LJ112444	positive	The DOMA part I can understand , but the temporary memo vs order thing is just pure insult .
10260	LJ112447	neutral	One of my co-workers wanted to know what I was humming .
43468	LJ112449	negative	I make a bad conversationalist when I just nod and sort of grimace .
47575	LJ112451	positive	We are both thinking of you , never doubt that .
113704	LJ112453	positive	Maybe it makes them feel good to `` snark '' on people and bitch about their choice of lifestyle ..
93836	LJ112455	positive	He really does make good on his promises !
11719	LJ112457	positive	In fact , I am going to add you too .
29066	LJ112459	neutral	By way of LLLINKKK IIIMAGEEELLLINKKK professor_chai I am using Livejournal for its primary purpose !
115956	LJ112460	neutral	this girl better not flake on me because I WANT THAT PUPPY !
44612	LJ112463	positive	:) The fuzzy babies say hi , hehe .
254047	LJ112464	positive	It reminds me that I need to use the one I have got .
87207	LJ112466	positive	I think that everything will be ok ... I have this FEELING .
134089	LJ112468	negative	It is not especially fulfilling work , but might fill the gap until you find something in Games .
88710	LJ112470	neutral	I am the product of billions of old things I have never met .
53298	LJ112472	neutral	hey , you gonna make it to our show the 25th ?
43473	LJ112473	positive	i have absolute confidence in her .
102168	LJ112475	positive	however your journal seems like a good thing , so why not .
34168	LJ112477	neutral	Time to write love letters to concrete !
132200	LJ112479	negative	Mac is not an easy company to get into for some reason or another ... When I got a promotion to go down to Toledo ..
60253	LJ112485	negative	I did not even know there was an after party !
11719	LJ112487	positive	\* glomps \* I was just thinking about you the other day !
93836	LJ112488	positive	It is amazing to see him so serious too !
368315	LJ112490	neutral	I will plan on seeing you when you get there .
520040	LJ112491	neutral	Find me as Red Tango and add me as a friend .
10260	LJ112492	positive	Although , knowing his grandmother , she would have found it hilarious .
110607	LJ112494	negative	I did not know you had a baby , I guess it has been a while since we spoke .
570064	LJ112496	positive	Oh yeah , I am graduating this Friday .
93836	LJ112498	neutral	This is one tough , no-nonsense man !
87324	LJ112500	negative	It is not a movie I would ever have picked myself to watch , but my daughter rented it , and I wound up buying it .
47575	LJ112502	neutral	The title sums it up - I really do not have any words , but the words of others .
166574	LJ112503	positive	They are very important to the Jonas lifestyle Next time I do a livestream I think I am just going to take requests .
166574	LJ112506	positive	Also , that looks exactly like the one Jonas brother .
178715	LJ112508	neutral	I live very close to the norwegian wood place !
54481	LJ112509	negative	it sounds really bad but it just couldnt have been worse timing .
37203	LJ112512	positive	And if not , at least life just got a whole lot better for zillions of civil servants in same-sex relationships .
11719	LJ112514	positive	( finally catching up ) I really enjoyed meeting you , and of course I do not mind !
368315	LJ112518	neutral	Seven Samurai is playing this weekend at the Film Forum .
43473	LJ112519	neutral	lol hang in there , it is gonna be ok .
34168	LJ112523	positive	indeed , french canadian , and a cat for good measure .
37203	LJ112526	neutral	Melissa is planning to keep freelancing when we go back to DC in September .
111010	LJ112527	negative	I was also mildly ashamed when I got my PSP .
34168	LJ112529	positive	Hop splash your way to victory !
134089	LJ112531	neutral	Hey Matt , Perhaps you could look into doing 3D for motion graphics - titles for TV News , promos etc. .
110607	LJ112532	positive	Thank you so much , I need to remember to take my vitamins !
60253	LJ112534	positive	And Tess you are going to prom too on the same day as us as well .
132200	LJ112536	positive	:) 12 oaks , summerset , fairlane ... i live in garden city , but i will gladly travel an hour to get there !
43473	LJ112539	positive	stay strong guys , drumline will take care of everything , i swear it .
10576	LJ112541	negative	;-) please screen or delete this comment .
11719	LJ112543	positive	\* g \* All in all I feel quite accomplished .
136592	LJ112545	neutral	And I think the white top in the photo makes my skin look slightly darker in comparison too .
149695	LJ112547	neutral	We also bought seasons 8 , 9 and 10 .
218101	LJ112549	positive	I plan on updating more often , I was MIA for a while .
47785	LJ112550	positive	It is uh , it is nice to get ..
87324	LJ112552	neutral	They have been talking about a sequel for years .
110607	LJ112553	neutral	set an alarm on your phone or take them with your birth control to help you remember .
47575	LJ112555	neutral	And yet I wish I had enough of them right now .
178715	LJ112557	positive	Sometimes we have to leave our home to find it ... hopefully you have the luxury of returning to CT every now and then .
463584	LJ112560	negative	Does not it sound totally like a sequel to a book called Among Others ?
463584	LJ112563	positive	I had be thrilled to be writing anything that can be compared to Simak .
132200	LJ112566	neutral	When you applied did you bring a portfolio and resume ..
113704	LJ112567	positive	I think they want to marry you .
37745	LJ112569	negative	People also do not like to look at relisted auctions , and I relsited two .
113704	LJ112571	negative	I want to be on this show so bad .
115956	LJ112573	neutral	:| @ dogs being in clothes ... especially dresses .
43473	LJ112574	positive	but jc and i talked it out , we are cool .
113704	LJ112576	negative	omg , someone said what an ugly baby I have in there ... how mental can you get ?
136592	LJ112579	positive	that is so great i want THAT LOOK FOR ME .
113704	LJ112581	negative	Those people are just bored , no life-having idiots who have nothing better than to bitch about someone elses life ..
463584	LJ112585	positive	That sounds like a good title idea .
151978	LJ112590	positive	i will be in the A , 16 more days
367889	LJ112591	neutral	LLLINKKK IIIMAGEEELLLINKKK coyotegoth - Shall we meet at the theater 3-ish ?
113717	LJ112593	neutral	... the cookies were for her :( .
6093	LJ112594	neutral	and so came by ur personal journal so yeah , im adding u to friends .
102168	LJ112596	positive	i think it is gorgeous as is .
367889	LJ112598	positive	I am game if you are , and will happily call on the day to confirm .
8385	LJ112600	neutral	Spent some of yesterday at the Hope Cemetary in Worcester .
102168	LJ112602	positive	i am glad the fragment stuck in your thoughts , it has been stuck in my head for a while too .
112944	LJ112604	negative	Driving unfamiliar roads , on the `` wrong side '' , would lead me to forget to look at signs s well .
10576	LJ112609	positive	I had be happy to give you my address and discuss the item .
127926	LJ112611	positive	Epic does not even begin to describe it .
43473	LJ112613	negative	I was extremely upset last night about it ... But your right ..
43473	LJ112617	positive	\* shrug \* You are right about it being her decision , though .
559543	LJ112619	neutral	It is 25 min long , but you should watch it to the end .
108959	LJ112621	positive	That is why I love the show ... because he is a complete asshole .
269854	LJ112624	positive	You are wise ... Customers know they are not buying a perpetual motion machine .
34168	LJ112627	negative	No , not yet , but I will not see the movie before I read the book - promise !
44612	LJ112631	negative	Crap , I have to get a passport , too .
166051	LJ112633	neutral	This has nothing to do with your post , but your icon reminded me of something I saw on GameFAQs earlier : IIIMAGEEE
643810	LJ112635	positive	That is the sweetest thing EVAR .
218101	LJ112637	positive	Your the first and the one american girl who i have added , cause your style and so on ist fantastic !
434925	LJ112639	neutral	Ew , why would you queue for Twilight ( it is not like it is going anywhere ) ?
60361	LJ112640	negative	gacked from maya cus i am bored too Scan my interest list and pick out the one that seems the most odd to you .
166574	LJ112643	neutral	It was just a spur of the moment thing .
111010	LJ112646	positive	Next : saving up for the newly-cheaper PS3 .
570064	LJ112648	neutral	Give me back my industrials , my cartilages , my tragus !
60253	LJ112650	positive	Danielle I believe prom dresses are made in order to advertise cake , yes cake .
47785	LJ112653	negative	Well , you have had some rather um ambiguous relationships with people of suspicious character .
88710	LJ112656	positive	`` How interminable are words if they reach nothing . ''
34168	LJ112659	neutral	LLLINKKK I could eat the streets with a spoon , boy howdy .
47575	LJ112661	negative	I am sorry this offends people .
100417	LJ112664	negative	You might check EBay , but I kinda doubt you will get much for it there .
53298	LJ112666	neutral	Who wants to go camping in Two Harbors at Catalina Island ?
44612	LJ112667	negative	There is so much housework to do I just want to cry .
47785	LJ112670	negative	You , uh , obviously have not been following my journal ..
110607	LJ112672	negative	Calling my boyfriend hotstuff in my journal ?
434925	LJ112674	neutral	Gotta grab that one when it comes to dvd .
47575	LJ112675	negative	I am very sorry for your loss .
43473	LJ112678	negative	Some posts seem to serve no purpose but to make people pissed .
57654	LJ112682	positive	I approve of the rather obvious messages that it contains , as it deals with a lot of LLLINKKK grownup issues .
643810	LJ112684	positive	this is one of the sweetest things I have ever seen .
311581	LJ112686	neutral	i should have called the cops .
559543	LJ112687	positive	Wow , this is so much better with the commentary .
103458	LJ112690	negative	I do not really pray , but I will give her little kitty soul a few words later before bed .
87324	LJ112692	negative	\* squee \* Too bad Willem Defoe 's not in it , though .
218101	LJ112695	neutral	you do your layouts yourself ??
100960	LJ112696	positive	This is completely unrelated , but I had like you to know that whenever I hear Miss You by the Stones , I think of you .
103140	LJ112697	neutral	i am used to LLLINKKK and LLLINKKK .
8385	LJ112698	positive	Last night was first rehearsal for the new rpoduction , very promising .
88710	LJ112700	neutral	It has been a while , yes indeed .
171479	LJ112702	negative	I was just thinking , since they were debound , that I did not have much use for them .
100417	LJ112704	neutral	And about half of the stuff in my room .
136592	LJ112705	negative	when they said one shade for all skin tones I do not think they took into consideration albinos THOSE RACISTS
88710	LJ112708	positive	Not boring at all -- wrinkles do not get enough appreciation .
570064	LJ112713	positive	Oh man I am getting re-pierced soon and I am pumped !
434925	LJ112714	neutral	Seeing pirate radio at city center .
43468	LJ112715	positive	But yeah , hang out with them more .
921602	LJ112717	negative	dammit there was an episode on last night ??
50595	LJ112719	neutral	hey vince let us go to berlin .
119996	LJ112721	negative	i have not culled you , just have a new journal :P so add this one
11719	LJ112723	negative	I have not exactly been gone , but I have been pretty busy .
93836	LJ112726	positive	I literally shrieked ` HELL YES ! '
108959	LJ112728	neutral	I see the icon and all I can hear is Dun dun dun dun dun Dun dun dun dun dun Dun dun dun ... BEEEEEEP DOOOO IT !
43473	LJ112730	positive	i really , truly , understand being upset .
37203	LJ112733	neutral	It will be an executive memo that will expire when he leaves office .
54060	LJ112734	neutral	how weird , i met a guy named nick this past weekend and he is up here opening the aa store at northstar .
127926	LJ112735	neutral	One would think the hairstyle LLLINKKK Pickles rocks in Metalocalypse would not actually exist , right ?
127926	LJ112737	neutral	FUUUUUUUUUUUUUUU i would have killed to see that .
60253	LJ112739	negative	How subliminal , and ineffective .
921602	LJ112742	positive	but whatevs , i still love you frakes bbLLLINKKK
37203	LJ112744	neutral	The Advocate is reporting that this will not be an executive order .
100960	LJ112745	positive	well I think there is a childrens area !
559543	LJ112746	positive	It is one of the most magical videos ever created : at once inspiring , frustrating and demented .
149695	LJ112749	negative	I can find them online for free but the quality is TERRIBLE !
166574	LJ112751	positive	Next time I promise I will give more notice !
520040	LJ112754	neutral	Just a lil ' reminder that I have moved 90 % of my used-to-be-journal activities to Facebook !
10576	LJ112756	positive	i would never give up on you .
110607	LJ112760	negative	I can not go to a doctor , I do not have insurance .
368315	LJ112763	neutral	The stories feature the same main character , but do not depend on each other otherwise .
113704	LJ112765	positive	hahahahahaha I fucking love Maury .
6093	LJ112771	neutral	Yeah , those r the ones i posted at osculations @ ljcommunity .
367889	LJ112772	neutral	Well , I have got a friend playing music at 8pm , so I had lean towards the earlier show .
520040	LJ112774	negative	i cant seem to find you on face book ???
43473	LJ112776	positive	this deserves a picture of the YA RLY owl
60253	LJ112778	negative	O.o I think you are just a quitter !
47785	LJ112780	positive	meet any nice hardbodies lately ?
100960	LJ112782	positive	We can make all the snoring guys sleep in the dome , and the ( comparatively ) quiet girls can share the condo !
43473	LJ112785	negative	i could have told u that a looooooonnnngggggggg time ago darlin !
10576	LJ112788	neutral	ok im making them what diameter and ribbing general shape do you want ?
132200	LJ112789	neutral	I have worked at three different counters and now I am working at somerset .
335545	LJ112792	neutral	when i stare at my score with either admiration or despair .
570064	LJ112794	neutral	I am sending Mike the unedited ones , though :o :) .
43473	LJ112796	positive	trust me , carder knows what he is doing .
10576	LJ112799	positive	Acrylic or glass would be nice .
34168	LJ112801	negative	I never found mushrooms though , which would be cool .
93836	LJ112804	negative	I was going to filter this , but I will not be silenced either .
151978	LJ112806	neutral	\* does the bitches hand motion \*
103458	LJ112808	neutral	I went through the same thing with Cocoa , my ex-girlfriend 's cat .
34168	LJ112809	neutral	I saw a vegetarian version the other day , in a can .
100960	LJ112810	neutral	nah man you can come and stay with me .
44612	LJ112813	neutral	Mom is starting to settle in a little bit to the assisted living apartment we ( I ) found her here in Cowtown .
178715	LJ112814	negative	I never thought I would miss Connecticut quite so much .
110607	LJ112816	positive	Let us hope I am okay and it is just stress .
254047	LJ112820	positive	Glad you are feeling well enough to use it !
136592	LJ112823	negative	And they have these terrible annoying radio ads for it too .
47785	LJ112825	positive	But how could I not watch the T-Bird ?
178715	LJ112827	neutral	Upon my most recent visit , I saw a lawn with flowers that spelled out `` Norwegian Wood '' .
43473	LJ112828	positive	stacy is going to be an amazing drum major .
11719	LJ112830	positive	Sounds like you have been busy with good things .
134089	LJ112833	negative	But yeah , you can not feel too dirty when there are horrors like that out there .
87324	LJ112837	positive	I wish you are feeling much better now , RQ .
60253	LJ112840	neutral	Agreed , it is as if they plan these things to cut down the non-competitive atmosphere between our school .
40123	LJ112841	neutral	I am 86 % sure i will end up in New York City .
570064	LJ112843	neutral	I read all of my friends list !
110607	LJ112845	positive	exceedingly brilliant and beautiful , and such a sweetheart .
130518	LJ112848	negative	If only I had the funds to waste invest in geeky collectables modern art .
463584	LJ112851	positive	Words : 646 Total words : 4094 Files : 2 Tea : Yong Xi ( Thanks Mary Kay ! )
47575	LJ112853	negative	I am sorry , that is horrible .
33149	LJ112855	positive	I am at a loose end tonight as the boy is going to a stag party , so I might well do !
434925	LJ112857	negative	I totally never even made the connection that it 'd been changed though .
141436	LJ112859	neutral	You know he came down last night & you two think a lot alike .
34168	LJ112861	positive	Got to love the idea of night bouquets , as cheeky as they are .
94889	LJ112863	positive	illustration-y tattoos are so much better than stylized ones .
60361	LJ112867	negative	I dont have too many interests to post anyway ... ;-)
335545	LJ112869	positive	methinks that 'll work best for when I am done .
34168	LJ112871	positive	I can but wonder what the local cats thought , given this wonderful sounding hat .
25267	LJ112873	positive	PS I really like those pictures
103458	LJ112875	neutral	So I made an appointment for later in the afternoon .
103140	LJ112876	positive	:) ... they at least had a good rinse
88710	LJ112879	positive	I hope , for the love of all that is lovely that things are what you want them to be .
54481	LJ112883	positive	He makes me smile in the morning. , over a cup of coffe ..
149695	LJ112886	neutral	We can get seasons 11-now on itunes .
367889	LJ112888	neutral	So , if LLLINKKK IIIMAGEEELLLINKKK brewsternorth really wants to go , we could reschedule .
11719	LJ112891	positive	It would be nice if you are able to update this more than once every four months .
