11038	111065	neutral	these kind are ad hoc ones
11454	111066	negative	I dont even know if he is back. Leona not coming. I go confirm w shuhui. If she really not coming then we cancel.
10443	111069	neutral	I am leaving from my house. what are you doing? still sleeping or woke up 8:00am?
12219	111071	neutral	U still outside? If too late want me to fetch just call me k.
10714	111073	positive	So pal.. How is your side? Hopefully it is positive reply dude. Or you sleeping already?
10215	111076	positive	Happy Birthday! Hope all your wishes come true and may you have a wonderfully explosive birthday!!! Enjoy!
10999	111080	neutral	Ok... Anyway i so free... Wad time will it be?
10614	111082	neutral	Tmr got to work\u002c n having dinner wif my parent n somemore my sis using car earlier so me n sandy not going.
10768	111084	neutral	yu\u2019s on tv! chk out ch 8 now...
11323	111085	neutral	What time are you ready
11545	111086	neutral	I think so too. Last time i told them i no bf. Now i must think of ways 2 hint them i found 1 already. Wat u doing?
11172	111088	positive	I spent money... Emphasis on sale. Stuff are 50 and 70 percent off. But lucky dont have e one u bought for me. Haha.
10247	111091	positive	hmmm why don wan to check? Where u trip anyway? In ur hse or outside? Oh okie gd gd
11738	111094	neutral	Hey lien... There\u2019s no lab session today rite?
10087	111096	negative	sigh i really need to find a job sia if not next year dunno how to get enough money to go holland
10195	111098	negative	Sorry i accidentally deleted your sister and your ic and names. Pls msg me again. Anyway my mum ask wat time go airport
11191	111101	neutral	Just finish chinese tutorial. Where are you? Wanna go to clementi?
10662	111102	neutral	we r at traders hotel.. room 1026.. jus come along anytime eh
10415	111103	neutral	So anyway\u002c what are you going to get let\u2019s say you get the first prize?
11088	111104	positive	jus started only. u must help mee buy leh or help mee tell your friends leh <(o_o)> mee invest heavily on it leh (-.-) hehe
11517	111107	negative	Nothing to buy\u002c this few weeks also didnt shop much... Wat u doing?
10504	111110	positive	It is nothing. I also very happy. see your face so sweet.
11803	111114	neutral	Can Ã¼ call me at 10:10 to make sure dat i\u2019ve woken up...
10579	111115	positive	Have they ever think of how e ones ey had left behind feel? Anyway u go & do e project or else no more time liao. Thank. & please write ur name on e cover.
10245	111118	negative	Sobz. Erm dunno I never check... dun dare to c. Yupz I\u2019m on the bus already\u002c left the hse at 8:20.
10309	111120	neutral	don\u2019t waste time quick
12148	111122	neutral	Have u watch infernal affair 2 ? Want to watch on e weekend? Xyan is considering.
10872	111123	positive	Happy new year. May all your wishes come true this year and stay happy always yah
10718	111127	neutral	Hmm... CS1105 was light when I took it but there were 3 assignments to complete. It is the lightest computing module I took though.
10078	111128	positive	HOT GOSSIP!!!!!!!! lyd is in love! i can\u2019t believe it... i am so happy for her!! dun tink she will be back for christmas though sighz
11336	111132	neutral	U bath already ah. U still want to come out?
10516	111134	neutral	He used to b my student. Sec 1 is too much for me. Abt pay & time\u002c u got to negotiate wif d mum. is it ok dat i give her ur no?
11204	111137	neutral	oh coz want to get it done soon mah.. u want to meet me at career center tomorrow at eleven?
10627	111138	neutral	I asked lecturer already. extra 10 person is ok
10084	111139	positive	it was great meeting up with you guys. hope to do it again soon!
10471	111142	neutral	I haven?t finish my first shift leh. i think finish first shift can continue second shift. still haven?t dinner\u002c but just have a bread.
10205	111144	positive	I\u2019m fine thanks
10610	111146	neutral	Let me know asap leh
10012	111147	negative	sorrie..i\u2019m busy doing some stuff..so dont tink got time to call u..
10094	111150	positive	hey xuan! i got a brilliant idea! why dun we take up dutch?
10645	111153	positive	Oh ... Anyway\u002c good luck for your match later okie. I\u2019m rooting for you man!
11550	111157	neutral	Cos her tuition will end late lor...Wat time wil ur b in town den... Cos i thgt of watchin how to lose a guy in 10 days oso...
11846	111159	neutral	Got fujitsu\u002c ibm\u002c hp\u002c toshiba... Got a lot of model how to say...
11009	111161	neutral	the cake is here. For supper? Did you get the shawl?
10725	111162	positive	www.nus.edu.sg then click on students. What time is your results? Hmm.. who to ask about the outing? When are we watching? This weekend? And thanks for the book!
10314	111164	neutral	i didn\u2019t buy anything on this trip.. u want to play mahjong next monday?
10974	111167	neutral	Are u home now my dad is going to pick me up from school maybe u can meet me at my place if u have the car
11006	111168	positive	Tom is dating with some girl. hehe
11435	111170	positive	U wan come out later? All of us going out later. Join us lah.
10280	111171	positive	Morning\u002c pal...Ten? Anymore i got nothing to do the next day.. Then we go walk walk first b4 the show...
10637	111173	positive	Lol enjoy your stars i got to sleep...got to work later!
10750	111175	neutral	i jus wakey.. so did u buy tbk\u002c how much is it?
12111	111176	neutral	Can also but lunch will only b ready at 1 smth 2... U hungry?
10277	111179	neutral	xy:Later i might be going suntec or orchard\u002c u wan 2 go or not?
11083	111181	neutral	Ps tel 64549808 98388367 4 mrs ong about tuition mrs lim 64535909 is waiting 4 yr call
11352	111182	neutral	Really he din say... He only told me after i msg u... Then wat u doing now?
11229	111184	neutral	But once u pass to me\u002c it becomes mine 4ever\u002c den when u nid\u002c jialat!
12107	111185	neutral	Later when u call me call my hand phone k...
11618	111186	positive	Aiya\u002c e instructor oso close one eye... Gee\u002c finally finish oredi...
10613	111188	neutral	You want or not? I\u2019m following your decision boss!
12204	111191	positive	Okie.. just saw ur msg\u002c i watching tv\u002c hee..
10383	111193	positive	Wow so many?
10631	111195	positive	And you will be delighted to see wats on the topic
10388	111197	positive	DUN take acct! hehe.think management not bad
11659	111200	positive	Oh okie lor... I dun mind tmr...
11284	111202	neutral	Hi any girl frm kl or pj wan 2 chat?
11577	111203	negative	Yupz... Can walk from tanjong pagar station... But i dunno how to tell u how to walk from there...
12066	111205	neutral	U wake up already? Wat u doing? U picking us up later rite? I\u2019m taking sq825\u002c reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...
10937	111206	neutral	I wld wanna go... Haven buy new clothes yet.. But supposed to meet yixin after her work\u002c tryin to change e appt with her now. Confirm with u later.
10891	111208	positive	happy new year
10740	111210	negative	Stin bk class for you liao\u002c but I can\u2019t go cos my mom is very against it..
11082	111213	neutral	Please pass money to her. No cash le :P
11816	111217	neutral	Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
11743	111219	neutral	Y shld i b gd at intviews leh... Anyway\u002c war games sound fun though... I\u2019m oso feelin v tired\u002c soon i\u2019ll have a 6 day wk\u002c haiz...
11771	111222	positive	Oh... I c i c... Haha\u002c xin ask u to take away food 4 her\u002c pau or smethg... Gee\u002c can help me buy packet milo? Thanx sweety...
10695	111234	neutral	you want old cd case? got hundred plus. hurry reply or throw away already
12022	111236	neutral	I\u2019m not driving... Raining! Then i\u2019ll get caught at e mrt station lor.
11917	111238	neutral	I\u2019m doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..
10384	111239	neutral	Shan\u002c i got something at pulau ubin in e afternoon... So can\u2019t go... Would love to be there though...
11123	111241	neutral	hi folks\u002c rem we hav a huahui gathering at 7pm at orchard mrt tomorrow. call me if u wil b late. c u all soon.
11967	111243	negative	Doing nothing\u002c then u not having dinner w us?
11071	111246	negative	I gonna be late by half an hr!
12222	111248	positive	Why leh? U like it? Anyway how bright ur hair is i\u2019ll still like you..
11994	111252	neutral	U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..
10651	111253	neutral	You think i shld take how many? I feel like takin 4 leh like don waste last sem.. Treat the cl modules as extra one lo...
12166	111256	positive	How\u2019s ur preparation? Gd luck for ur paper tmr? And remember to sleep early k. :-)
11588	111258	negative	Gee...So sorry la... My mum oso very sad she missed it... Hmmm... K la\u002c dun thk abt it\u002c enjoy ur trip...
11973	111263	neutral	Yar... I tot u knew dis would happen long ago already.
10261	111264	positive	If the walls could talk \u002c oh they would say  want you more. They  would say\u002c hey\u002c  never felt like this before and that you will always be the one for me
11113	111268	neutral	Have booked table at angel restaurant at faculty club. Meet at twelve noon at outside the restaurant.
11627	111269	neutral	Change dateline again\u002c thk i\u2019ll hand in when i collect e mat package. Oh ya\u002c 23rd is on wed\u002c movie date rite...
11993	111270	neutral	Jus telling u dat i\u2019ll b leaving 4 shanghai on 21st instead so we\u2019ll haf more time 2 meet up cya...
11544	111271	positive	Haha so he know 2 liao... Ok lah then i dont disturb. Should b safe 4 now\u002c but later got some celebration thing i must b on e guard again haiz...
11250	111274	neutral	okok\u002c need to go for class now. msg you later.
10855	111279	neutral	How long more will u take? Now at which stn?
11137	111280	positive	Forget to ask u just now...Do u wanna join us for meditation tomorrow?
12138	111284	negative	Y u scold me... Aiyo y u so poor thing today... Wat time ur parents coming home tmr?
10097	111287	negative	xuan is so petty! i hate him! PUFF!
10123	111290	negative	no choice have to treat her
11468	111292	neutral	Can Ã¼ make it on Wednesday for dinner? Shuhui\u2019s Bday..Any suggestions as to what to get for her? Ã
11532	111293	positive	\K glad t u r back. My new year ok lor. As usual\u002c go grandmas house lor. Today never go pa tuo?
10601	111296	neutral	what modules are u going to register for? can u come online now so we can discuss?
10623	111297	positive	your parallel computing is hot property... better increase points now
10696	111300	neutral	Nvm. maybe next time then!
10873	111302	neutral	The stop after oasis get off hope not too late the reply
12123	111304	neutral	But u really take a long time 2 finish one tut... At this rate when r u going 2 finish all ur tuts...
11212	111306	negative	Nope\u002c i\u2019m not in sch\u002c at home now. Things are ok now but i\u2019m expecting a storm\u002c hee. I\u2019m oso a bit sad about Liwei\u2019s team.
11267	111310	positive	Hi my dears...Ã bill is $155.28 each...Acc no. is 304-00665-0...Thx...Msg u once u transfer so i can make sure it\u2019s in...*hugz* =)
11092	111311	neutral	Mtg at 4.30pm on sat. Please reply to indicate whether you can make it.
10863	111312	negative	i cant go. i have a meeting on that day.
11394	111314	positive	Next time i\u2019ll get a king size bed... Haha
12159	111316	neutral	Hmm. Ok den i try it this time.
10791	111318	neutral	ok ok i go book court then confirm wif u
10036	111320	neutral	Tmr wat time u end? From my house i go pick u first. E rest i\u2019ll tell them to meet at 730 at paragon food cellar.
11384	111321	neutral	For e past 1 week i didnt wash my clothes\u002c den now they come back sure got more to wash\u002c so i just throw mine into e washing machine...
10378	111323	neutral	What time is the show?
10824	111324	neutral	okie you should get bac to your lecture. take care!
10249	111327	neutral	yupz went out for lunch wif my family.. tok to u later!
10427	111331	neutral	what bus can i take. Or shld i take mrt ?
11715	111332	negative	Haiz... They ask me to go back to my department and ask...  Waste my time...
11689	111334	neutral	yupz... I\u2019m goin to bid now liao... U bid 4 some of ur modules oredi?
10817	111335	neutral	My dear\u002c how are u? I m working now\u002c did not see u online...\u002c just heard that pastor ho has given birth...
11095	111337	positive	Happy new year! ^_^
10045	111340	neutral	there are 730pm show and the 9pm show at PS. which one?
10335	111341	neutral	okie... done... we shall meet 7pm at dg k
11411	111343	neutral	Tell me ya confirm time later so i can tell ryan n ron
12164	111344	positive	Dat\u2019s gd. Later i meet u ard 7 k\u002c i wait for my sis to come back first.
11451	111346	negative	He today not free. Aiyah u free\u002c jus now wanted go out but thought u all wont b free. Ok later if she call back then i tell u how.
10812	111349	neutral	Oh\u002cthen shd i join tmr?maybe i can get more sleep h????h????...:p how come ?? still awake so late?:>
11574	111352	neutral	Hey so mei haven got e frame huh... Do we nd to get it den?
10730	111353	negative	Nope\u002c they wun be going
11747	111357	positive	So far so good lor... Starting my 6 day wk tis wk.A bit sian but still can cope la...
10431	111361	neutral	i will give u a call! ok? :)
12112	111363	neutral	U can call me now...
10868	111365	negative	Hey girls\u002c sorry I can?t make it tmr..How at 28th jan? it?s the wed after Chinese new year.
11302	111368	neutral	You ask your friend? I meet my senior but he only know math\u002cy u nv approach pple during d cca bazaar?
11299	111369	positive	Haha\u002c i watched already... Sorry. Anyway i made other plans for tmr already\u002c go out another time lah... Ã enjoy yr birthday party babe..
11874	111372	negative	Havent still waitin as usual... Ã come back sch oredi?
11127	111374	neutral	Here is DARREN from the DREAM INSPIRATION.I would like to invite you a seminar on the wealth creation on this coming WEDNESDAY\u002c7pm\u002c63B BUGIS VILLAGE.
10997	111375	neutral	At plaza sing\u002c 10 pm or marina 1010 pm... Can make it? If not then next day lor...
10009	111377	neutral	hey i will be a bit late coz i meet my frien pass some stuff first..
11735	111379	neutral	Thk will send one mail and confirm lor\u002c they lk nvr check whether we booked oredi anot.
12068	111380	negative	Sorry to trouble u again. Can buy 4d for my dad again? 1405\u002c 1680\u002c 1843. All 2 big 1 small\u002c sat n sun. Thanx.
10241	111383	positive	valuing someone is not jus by seeing each other always. wat counts is dat somehow in our busy lives\u002c we remember each other. take care!
11836	111385	neutral	Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?
11122	111386	neutral	Yea I\u2019m gng\u002c wanna meet at Orchard MRT 6.45pm (or earlier)?
10506	111387	neutral	Are you wake up? If you woke up give me a call ok?
11924	111388	neutral	How abt making some of the pics bigger?
11180	111389	neutral	let\u2019s meet at taka 2morrow 2 give e stuff 2 each other as i\u2019llbe buying things\u002ck?
10291	111390	positive	Hi pple... ? confirm watching lotr with us... 2mr... 1.30 suntec eng wah rite? If ok\u002c i will buy the tic for ?... Wanna haf lunch? Go jalan n dinner aft movie??
11623	111391	positive	Ic...U wan i can lend u e book to read lor... Haha\u002c newsweek oso nice wat...
11671	111394	negative	Oh ic... Nvr ask ur good fren menghong out ah... I\u2019m oso alone now\u002c waitin 4 my fren to pick me up...
10562	111397	positive	I\u2019m impressed by what you\u2019ve done? Wah! I\u2019m refering to the BZ project? Wah! Wah! Wah! Esp. the ratios? Wah! Wah! Wah!
10032	111399	neutral	Sorry dun want to keep you up too late. Will let you know when i\u2019m on the way...
12055	111403	neutral	Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
11567	111405	negative	Hey... I\u2019ll b slightly late... Still on e bus...
11061	111407	positive	will u b able to help me with sorting tml anytime from 12-2pm? it will be at s15 lvl 3 benches near lift and will take ard 30-45 mins-Loo Geok
10149	111409	positive	ok. better apply leave from S1
12073	111411	neutral	U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
10717	111415	neutral	I confirm going to claim your book. Hehe. And dinner as well. But I\u2019m still scared there\u2019s no tickets for Lord of the Rings. Pub? I rather go back to my bathtub.
10353	111418	neutral	xy:I think v high probability t she has forgotten wat she say. What u all want 2 do? U cfm w her first lah..
11373	111419	neutral	Wat time u coming to school?
10187	111420	neutral	r u working in amk or bkt pj today? i need to pass you the gift karen gave...
11140	111422	neutral	I\u2019ve sent all the information details to your email. Pls kindly check ur email k?
12057	111424	neutral	Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
12086	111425	neutral	Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
10486	111427	positive	Good morning. on my way to office. Im feeling well. dont worry about me. have you saw me in your dreaming? hee?
10782	111429	neutral	ok i ll send her the final ver asap then. tell u when submitted.
12157	111430	neutral	E doc is ard 2.2 Mb... So i think u got to have enough space in ur mailbox else it\u2019ll bounce back.
11353	111432	neutral	How\u2019s ur new year? I jus came back yesterday...
10331	111433	positive	aiyah... since u do so many things liaoz... might as well do another thing rite?
12044	111435	positive	Although i told u dat i\u2019m into baig face watches now but i really like e watch u gave cos it\u2019s fr u. Thanx 4 everything dat u\u2019ve done today\u002c i\u2019m touched...
11913	111437	neutral	Jokin only lar... :-) depends on which phone my father can get lor...
10297	111438	negative	dun noe lah. cant b bothered by his nonsense
10716	111442	negative	Sorry I was busy and i didn\u2019t have my phone with me... Sat 6pm at marina mrt right?
11895	111447	neutral	Ã mean it\u2019s confirmed... I tot they juz say oni... Ok then...
10749	111449	neutral	Andy I hope u can ans my icq qn\u002c if not\u002c it\u2019s ok.
11331	111452	neutral	Yup. I pick u ard 830. Call u when i leave.
11344	111453	neutral	Den wat u having for ur lunch? U going ikea wif me?
10663	111454	positive	hey al.. thanx for e gift.. haha.. u haf a wonderful time!!
10941	111457	neutral	Oh... Ok\u002c when u going to finish tuition let me noe...U feel like going anot? If u wan\u002c i go with u lor... Tmr oso can..
11099	111459	neutral	Yes. Going out now. Where to meet?
11989	111461	negative	U still havent got urself a jacket ah?
10561	111463	negative	Paiseh I check newsPaper 2day no tt show? 2day is WwF? dunno y no more liao. Maybe last wk last episode w Friends? I dunno? Sorry.
11538	111467	neutral	Today we meeting for dinner at 730 at crystal jade... Can u make it and how many coming cos we making reservation
11679	111468	neutral	I\u2019m still thkin... I\u2019ll consider after all e talks lor\u002c c which one more interestin...
11031	111470	neutral	tom what time?
11722	111471	neutral	Hey xin ah... Tmr or thurs have to go and pay for e sailin camp leh... They\u2019ve got a sports bazaar...
10409	111472	neutral	mornin. u n jessen on rite? i mean on chris eve.i nd to confirm e list. :-)
10822	111473	positive	I will test my part later. don\u2019t worry okie. good luck and don\u2019t think about program now concentrate on your test
10869	111477	neutral	You should see two files and a textbook
11687	111478	positive	More obvious den mine ah... If it\u2019s nice den ok wat... Ur dad will mind izit... Oh\u002c i juz bought pretty fit\u002c i\u2019ll consider if i still wan e charles n keith.
12205	111482	positive	Lucky e honey i ate is low sugar content.. I hope u find it just nice.. :-)
12046	111485	neutral	I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...
12196	111487	positive	U good lor. Now i really hungry. E food there nice?
10302	111490	neutral	JJ\u002c got TV card to record program?
11703	111491	neutral	I thk go lor... Dunno how long it\u2019ll last... U goin?
10072	111493	positive	you are cordially invited to wendy\u2019s house on christmas eve at 7pm for a nice christmas dinner. if you like\u002c you can stay overnite too. bring your swimming wear too if you wanna swim
11519	111496	positive	How come ur boy friend so believe in reviews. Ask him choose girl friend need review or not. Dont disturb u all liao. Enjoy!
11059	111499	neutral	Yo.. Reminder and also some slight changes. Lets meet 1715 at sheares hall lobby Tmr..
10182	111500	negative	Hi\u002c today very boring ler...wan go shopping or not?
10033	111502	positive	this sounds interesting!:D
10907	111504	neutral	I reached a long time back
10843	111506	neutral	HI GALS\u002cI CALLED PASTOR HO;PASTOR LI SAID TT WE CAN VISIT HER ONWED EVENING THIS WK.PLS LET ME NOE WHETHER ? CAN MAKE IT ANOT?THANKS! From Huimin
11175	111510	positive	Hi. They not going tonite cos they have a morning class tmw. Think i wont be going either. Have fun.
10496	111514	negative	I am in bus to work so disappointed make you unhappy again. Don?t angry too long coz can be old-old leh!
11442	111518	neutral	Coming soon. Today four of us need to hand in project so not going lect. Later i reach sch then call u.
10267	111520	neutral	U mean at 11? A bit early. I need to work.
10348	111522	neutral	xy:Can i just meet u then u send me 2 bugis or suntec then u go meet her???
12082	111523	neutral	Yup. Anything lor\u002c if u dun wan it\u2019s ok...
10361	111526	neutral	Do you have the final doc for 3214? Erik needs it..
11249	111527	neutral	hi\u002c spotted you at the canteen just now but you were with friends so didn\u2019t bother to call out to you.
10653	111529	neutral	What you mean?
11857	111530	neutral	Got smaller capacity one? Quite ex...
10328	111532	neutral	go on dutch lor... we pay for our own share...
11523	111533	positive	So nice go pa tuo still think of me. Nope at home\u002c didnt go out.
11959	111536	negative	U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
11650	111538	neutral	So if in future i want a free haircut\u002c i nd to get e slip of paper from u rite...
11581	111539	neutral	Hey... How come u rent out ur hse again ah...
10533	111540	positive	Erm... i mean is when they determine if you get first class second upper etc they\u2019ll do some moderation.. anyway\u002c ya... jia you!
10481	111541	neutral	ok i am leaving now see u
11448	111542	neutral	we meet at esplanade at 630
12116	111543	neutral	Then u mus have collected a lot of ang bao... My dear this is thailand\u002c they dun celebrate chines new year... Onl e chinese celebrate wat...
10603	111545	positive	we got the best weapon
10495	111547	neutral	Are reached home? i am in 852 bus already remember to take your dinner.
11564	111548	negative	Ya\u002c my tai tai life gona end in a month time... Sob... Old bird?Haha...Only bz w soccer meh\u002c not goin out w gals ah...
11169	111551	positive	If it is still open will he be interested?
10762	111553	neutral	i havn\u2019t tot abt it leh.wat do u wan to eat?
10048	111555	neutral	eh dun forget to bring the handphone i lent u the last time. i have to return my friend
11010	111556	positive	I am going home now 2 prepare yr gifts. Else later no time to do it. Ha ha. After a long shopping walk\u002c finally found something 2 give u. Now for the packaging.
10643	111557	neutral	Eh... Got a few friends go together then ok le right?
10275	111558	neutral	xy:Duno\u002c later c how. Buy vcd also duno wat movie to buy
11708	111562	negative	Hey xin... Sorry\u002c traffic jam... I\u2019m near sch but stuck in jam...
11202	111565	neutral	can help me ask mummy to fund transfer my pocket money to my bank account when u r home?
10051	111567	positive	eh bitch i bought a new handphone! hahahah!
10895	111573	positive	Haha\u002cok\u002cnvr mind lor. Coz need 2 go sch today n my skirts look too dressy. Heh. Nvr mind\u002cu wear what u want!
12172	111577	neutral	Just now in e canteen. I got 4 battles in one week\u002c now at least half dead liao.
11158	111578	neutral	I went the src to play\u002c in the badminton court
11406	111579	neutral	U all r getting lazy... But no need to go very early wat... Juz reach ard 12 can oredi wat...
10178	111582	positive	A happy day for me how about you?:p
11419	111584	neutral	I ask already. She say she not going so early cos she no car. Then ryan also duno coming or not. Xf not coming. I duno abt ron.
10410	111587	neutral	just now already confirm
11620	111588	positive	Haha... Put on weight at e wrong place leh... Ya la\u002c enjoy too much cheesecake oredi... So u r in e bowlin comp...
10757	111591	neutral	1 unit $446. I have to attemp 5 unit\u002c so total 2230.
10135	111592	neutral	Our time slot is 10.30am-12pm. We\u2019re the 2nd last team in that time slot. Coming? :)
10330	111593	positive	wah... u very good lor... push everything to me...
11600	111595	neutral	Hmmm... When u come out den walk right\u002c e area where pple always gather lor...
10224	111596	neutral	Ok tonite then u read then u muz tell me your decision so i can tell you help me bid wat k
11465	111597	neutral	Hey gals\u002c later u all got date? Wan 2 meet?
10159	111598	negative	its juz changes lah...something u cant avoid but u cant put the blame on any 1 thing oso...
10179	111602	neutral	Finish my presentation le three hours standing exhausted. Wat about you
10265	111607	positive	Thanx on behalf of her\u002c i\u2019ll tell her later. Tmr i shld be working in e morining. Anyway i dun even noe e time\u002c e place.
10371	111613	neutral	Take care
11999	111615	positive	Wow so healthy. Old airport rd lor. Cant thk of anything else. But i\u2019ll b bathing my dog later.
11492	111618	positive	Sure i can shop also. Or u wan call darren also can haha... But ur sis how?
12074	111621	negative	Aiyar u so poor thing... I give u my support k... Jia you! I\u2019ll think of u...
12045	111624	neutral	U can call me now...
10919	111625	negative	die la...this new year stuck at home..haveta complete hyp...xianzz
10414	111628	positive	hey that\u2019s great man\u002cyou keep up the good work yeah
12019	111631	positive	Yar else i\u2019ll thk of all sorts of funny things.
11498	111633	neutral	So tonight want 2 eat dinner? If want\u002c i ask the girls..
10223	111634	negative	He got worse than me.
10510	111636	positive	like 15 lor really!
10691	111639	negative	Aiyah one went out\u002c one went aust.. Left me in e end\u002c Haha.. Sorry ah\u002c next time lor..
11886	111642	negative	2 laptop... I noe infra but too slow lar... I wan fast one
10462	111644	positive	Good morning\u002c walking to office loh. my feeling better already. only a little flu. reached office bye!
10081	111646	positive	wow.. amazing sia... xuan actually requested to attend the potluck. he wans to experiment his new dish. hope we dun die of poisoning sia. hiak hiak
11937	111652	neutral	Call me when u finish then i come n pick u.
10898	111653	positive	Dear ah\u002c in e end change to 2 pm again cos last min lecturer wanna meet her 1st...
12079	111655	neutral	If e timing can\u002c then i go w u lor...
11966	111656	neutral	Then we wait 4 u lor... No need 2 feel bad lar...
11085	111659	positive	go watch \u2019Love me if you dare\u2019 at orchard cineleisure. its really good and really twisted and beautiful
10479	111662	positive	Good nite and sweet dreams to u
10111	111665	negative	meet u at orchard mrt station control . 630. dont be late
12218	111666	neutral	Hehe.. How u noe? U can see wat i\u2019m doing? U leh?
11756	111667	neutral	Daddy... I\u2019m collecting my notebook today\u002c dun fetch me at 4. I\u2019ll call u when i\u2019m ready...
11475	111668	neutral	I reach amk mrt. Meet u at first cabin.
11584	111669	neutral	Huh... Waffle machine?thk u send to wrong person...
10572	111671	negative	But y can\u2019t we just start doing it all over again? u say u quitting now\u002c I really can\u2019t continue liao lor. how 2? u think tt ec? Gimme a chance? continue...
10509	111674	negative	I am very tired and very sleepy I cal u tonight ok? bye take care
10082	111678	positive	atta!!!! u so nice!!!!!! thx so much for yr good lobangs!
11347	111681	neutral	Yup. She took very long lor\u002c haha..
11716	111683	negative	Den tt time u oso use e soc one wat... Hiya\u002c u drop my pen\u002c now cant write notes...
11729	111685	neutral	Hey xin ah... Wat time will u b joinin e camp?
11837	111686	negative	Ok... The theory test? when are Ã¼ going to book? I think it\u2019s on 21 may. Coz thought wanna go out with jiayin. But she isnt free
11904	111688	negative	Anything lar then Ã¼ not going home 4 dinner?
11072	111690	neutral	Ok. So now? Which canteen do you prefer?
11303	111693	positive	No matter the sky is black or blue\u002c no matter there\u2019s stars or moon\u002c as long as ur heart is true\u002c sweet dreams will always be wif u. Gd Nite!
11390	111695	neutral	But i must confess dat i\u2019m watching soccer n reading at e same time leh...
12186	111697	neutral	Ok den u coming my place rite\u002c u noe how to come?
10578	111699	positive	U r just like my friends? I made them feel warm\u002c happy\u002c then make them angry & they cry? Finally they left me? Will u leave 2? I hope not. Really hope so.
12211	111703	negative	Yah bathe liao. Maybe later den eat lor. Now i half dead. Haiz..
12155	111705	neutral	U want our physics project for ref to do formatting?
10329	111706	neutral	since u decide on the timing and place\u002c i think u should also decide where to eat also :p
10563	111708	negative	I extremely tired now. Limbs all no strength. On my way 2 Jap\u002c later have 2 ask abt e exams matter. Quite worried tt I would peng shang tt rude woman. Anyway\u002c..
11951	111712	neutral	Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.
10621	111716	positive	Thanks Merry X\u2019mas to you too Jianbin\u002c and enjoy the rest of ur holiday! :)
10279	111719	positive	xy:Its ok. But i do intend to watch it w u all hahha... I prefer 11pm show cos need to eat dinner at home\u002c but depends if u all can take it lah...
11357	111721	negative	I never go out tdy... I ate e left over steamboat soup with rice lor... I think i\u2019ll transfer u my 1kg... I so envy u... Haiz...
11827	111724	neutral	K. Did you call me just now ah?
11596	111725	neutral	Tt\u2019s pink... Blue means lover... No light blue... Oh\u002c my fren sent to me\u002cso i forward to my frens oso lor...
11571	111726	negative	Hmmm... I\u2019ll b done ard 230... So if meet u at yck i\u2019ll reach at 3\u002c but u\u2019ll b quite bored waitin lor\u002c if not i go myself lor... Or u can go orchard...
11011	111729	neutral	Are we going to any high class restaurant? I am wearing slipper.
10765	111730	positive	okie thaxx a lot!!
11341	111732	negative	My sis went out wif e car. Think tdy cannot eat lunch wif u. Maybe we just go cycling.
12051	111735	neutral	I\u2019m going 2 orchard now laready me reaching soon. U reaching?
10935	111736	positive	just go la\u002c have fun!
10849	111738	positive	My dear\u002c i m eating with patrick now... How are u? My dear\u002c i miss u very much!
11858	111740	negative	Ã neva tell me how i noe... I\u2019m not at home in da aft wat...
10098	111743	negative	oh boy.. shawn is gonna be so damn disappointed when he finds out lyd has a bf liao...
10545	111745	neutral	Oh btw\u002c wat\u2019s the price they pay u previously ar?
11775	111746	neutral	Ya mine is pdf... But dun have e icon to choose double...
10018	111747	neutral	we are eating here before going..haf u eaten?? wanna join us??
10256	111749	positive	my friend is selling cute gifts for x-mas and v-day at far east plaza (next to the hang ten outlet) every thurs to sat. Do drop by if you are interested. some of the gifts are really nice and sweet. i\u2019ll be helping her out on some of the days. hope to see you all there.
10028	111755	negative	yah\u002c wed i think. But i noe she not free on wed.
11688	111757	positive	Oh... Muz b e jolin tsai\u2019s type of hair colour rite... Aiya\u002c let em get used to it lor\u002c tell em everyone say v nice... Gee...
11710	111766	positive	It\u2019s somethin like nus version of chingay lor... If u wan can go c c lor...
11786	111767	neutral	Yup... I havent been there before... You want to go for the yoga? I can call up to book
10656	111770	neutral	Wat time should we set off? Will b at simei but i feel like coming back 2 bathe but like not enough time hor.
11512	111772	positive	Duno\u002c think they will post in forum tomw lor. Think 7.30\u002c 8pm lor
11930	111773	neutral	Huh so early.. Then Ã¼ having dinner outside izzit?
11421	111774	negative	Hey sorry. Have to meet u at bishan instead as i goin to have lunch earlier. Is that ok?
